INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-10-06T15:00:00-00:00,2022-10-06T16:00:00-00:00,2022-10-06,9,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCC,LMP_CONG_PRC,PAULSWT_1_N101,ALL,1,-5.29843,227
2022-10-06T09:00:00-00:00,2022-10-06T10:00:00-00:00,2022-10-06,3,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCC,LMP_CONG_PRC,PAULSWT_1_N101,ALL,1,0,227
2022-10-06T12:00:00-00:00,2022-10-06T13:00:00-00:00,2022-10-06,6,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCC,LMP_CONG_PRC,PAULSWT_1_N101,ALL,1,0,227
2022-10-06T21:00:00-00:00,2022-10-06T22:00:00-00:00,2022-10-06,15,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCC,LMP_CONG_PRC,PAULSWT_1_N101,ALL,1,-7.50948,227
2022-10-07T00:00:00-00:00,2022-10-07T01:00:00-00:00,2022-10-06,18,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCC,LMP_CONG_PRC,PAULSWT_1_N101,ALL,1,-15.62712,227
2022-10-07T02:00:00-00:00,2022-10-07T03:00:00-00:00,2022-10-06,20,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCC,LMP_CONG_PRC,PAULSWT_1_N101,ALL,1,-8.52524,227
2022-10-06T08:00:00-00:00,2022-10-06T09:00:00-00:00,2022-10-06,2,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCC,LMP_CONG_PRC,PAULSWT_1_N101,ALL,1,0,227
2022-10-06T09:00:00-00:00,2022-10-06T10:00:00-00:00,2022-10-06,3,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,69.5937,228
2022-10-06T10:00:00-00:00,2022-10-06T11:00:00-00:00,2022-10-06,4,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,69.64321,228
2022-10-06T22:00:00-00:00,2022-10-06T23:00:00-00:00,2022-10-06,16,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,85.34137,228
2022-10-06T20:00:00-00:00,2022-10-06T21:00:00-00:00,2022-10-06,14,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,72.23918,228
2022-10-06T15:00:00-00:00,2022-10-06T16:00:00-00:00,2022-10-06,9,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,69.3183,228
2022-10-07T06:00:00-00:00,2022-10-07T07:00:00-00:00,2022-10-06,24,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,77.38083,228
2022-10-07T03:00:00-00:00,2022-10-07T04:00:00-00:00,2022-10-06,21,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,91.51,228
2022-10-06T21:00:00-00:00,2022-10-06T22:00:00-00:00,2022-10-06,15,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,81.32109,228
2022-10-06T17:00:00-00:00,2022-10-06T18:00:00-00:00,2022-10-06,11,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,60.33242,228
2022-10-06T13:00:00-00:00,2022-10-06T14:00:00-00:00,2022-10-06,7,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,92.68902,228
2022-10-07T00:00:00-00:00,2022-10-07T01:00:00-00:00,2022-10-06,18,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,109.50329,228
2022-10-06T07:00:00-00:00,2022-10-06T08:00:00-00:00,2022-10-06,1,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,76.12063,228
2022-10-07T02:00:00-00:00,2022-10-07T03:00:00-00:00,2022-10-06,20,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,109.21825,228
2022-10-06T19:00:00-00:00,2022-10-06T20:00:00-00:00,2022-10-06,13,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,64.59341,228
2022-10-06T16:00:00-00:00,2022-10-06T17:00:00-00:00,2022-10-06,10,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,62.03279,228
2022-10-06T08:00:00-00:00,2022-10-06T09:00:00-00:00,2022-10-06,2,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,71.1862,228
2022-10-07T05:00:00-00:00,2022-10-07T06:00:00-00:00,2022-10-06,23,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,83.94207,228
2022-10-06T23:00:00-00:00,2022-10-07T00:00:00-00:00,2022-10-06,17,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,92.42222,228
2022-10-06T18:00:00-00:00,2022-10-06T19:00:00-00:00,2022-10-06,12,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,62.4645,228
2022-10-07T04:00:00-00:00,2022-10-07T05:00:00-00:00,2022-10-06,22,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,88.54,228
2022-10-07T01:00:00-00:00,2022-10-07T02:00:00-00:00,2022-10-06,19,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,141.33261,228
2022-10-06T14:00:00-00:00,2022-10-06T15:00:00-00:00,2022-10-06,8,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,85.52265,228
2022-10-06T12:00:00-00:00,2022-10-06T13:00:00-00:00,2022-10-06,6,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,81.65423,228
2022-10-06T11:00:00-00:00,2022-10-06T12:00:00-00:00,2022-10-06,5,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCE,LMP_ENE_PRC,PAULSWT_1_N101,ALL,1,69.97501,228
2022-10-06T13:00:00-00:00,2022-10-06T14:00:00-00:00,2022-10-06,7,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,2.18746,229
2022-10-06T07:00:00-00:00,2022-10-06T08:00:00-00:00,2022-10-06,1,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,0.98957,229
2022-10-06T15:00:00-00:00,2022-10-06T16:00:00-00:00,2022-10-06,9,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,4.41558,229
2022-10-06T08:00:00-00:00,2022-10-06T09:00:00-00:00,2022-10-06,2,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.29559,229
2022-10-07T04:00:00-00:00,2022-10-07T05:00:00-00:00,2022-10-06,22,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,0,229
2022-10-06T21:00:00-00:00,2022-10-06T22:00:00-00:00,2022-10-06,15,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,2.71612,229
2022-10-06T12:00:00-00:00,2022-10-06T13:00:00-00:00,2022-10-06,6,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.60859,229
2022-10-06T17:00:00-00:00,2022-10-06T18:00:00-00:00,2022-10-06,11,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.97287,229
2022-10-06T11:00:00-00:00,2022-10-06T12:00:00-00:00,2022-10-06,5,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.23856,229
2022-10-06T10:00:00-00:00,2022-10-06T11:00:00-00:00,2022-10-06,4,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.25358,229
2022-10-07T01:00:00-00:00,2022-10-07T02:00:00-00:00,2022-10-06,19,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,2.11999,229
2022-10-06T09:00:00-00:00,2022-10-06T10:00:00-00:00,2022-10-06,3,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.28052,229
2022-10-07T06:00:00-00:00,2022-10-07T07:00:00-00:00,2022-10-06,24,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,2.44523,229
2022-10-06T22:00:00-00:00,2022-10-06T23:00:00-00:00,2022-10-06,16,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,2.15914,229
2022-10-06T18:00:00-00:00,2022-10-06T19:00:00-00:00,2022-10-06,12,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.67405,229
2022-10-06T20:00:00-00:00,2022-10-06T21:00:00-00:00,2022-10-06,14,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,2.26109,229
2022-10-07T03:00:00-00:00,2022-10-07T04:00:00-00:00,2022-10-06,21,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,0,229
2022-10-07T02:00:00-00:00,2022-10-07T03:00:00-00:00,2022-10-06,20,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,2.83967,229
2022-10-06T16:00:00-00:00,2022-10-06T17:00:00-00:00,2022-10-06,10,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,2.19596,229
2022-10-06T23:00:00-00:00,2022-10-07T00:00:00-00:00,2022-10-06,17,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.58042,229
2022-10-07T00:00:00-00:00,2022-10-07T01:00:00-00:00,2022-10-06,18,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.62065,229
2022-10-06T19:00:00-00:00,2022-10-06T20:00:00-00:00,2022-10-06,13,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.58254,229
2022-10-06T14:00:00-00:00,2022-10-06T15:00:00-00:00,2022-10-06,8,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,3.28407,229
2022-10-07T05:00:00-00:00,2022-10-07T06:00:00-00:00,2022-10-06,23,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MCL,LMP_LOSS_PRC,PAULSWT_1_N101,ALL,1,1.99782,229
2022-10-06T17:00:00-00:00,2022-10-06T18:00:00-00:00,2022-10-06,11,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T07:00:00-00:00,2022-10-06T08:00:00-00:00,2022-10-06,1,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T12:00:00-00:00,2022-10-06T13:00:00-00:00,2022-10-06,6,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T16:00:00-00:00,2022-10-06T17:00:00-00:00,2022-10-06,10,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-07T06:00:00-00:00,2022-10-07T07:00:00-00:00,2022-10-06,24,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T14:00:00-00:00,2022-10-06T15:00:00-00:00,2022-10-06,8,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T20:00:00-00:00,2022-10-06T21:00:00-00:00,2022-10-06,14,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-07T03:00:00-00:00,2022-10-07T04:00:00-00:00,2022-10-06,21,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T11:00:00-00:00,2022-10-06T12:00:00-00:00,2022-10-06,5,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-07T01:00:00-00:00,2022-10-07T02:00:00-00:00,2022-10-06,19,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-07T04:00:00-00:00,2022-10-07T05:00:00-00:00,2022-10-06,22,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T08:00:00-00:00,2022-10-06T09:00:00-00:00,2022-10-06,2,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T10:00:00-00:00,2022-10-06T11:00:00-00:00,2022-10-06,4,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T18:00:00-00:00,2022-10-06T19:00:00-00:00,2022-10-06,12,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T22:00:00-00:00,2022-10-06T23:00:00-00:00,2022-10-06,16,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T23:00:00-00:00,2022-10-07T00:00:00-00:00,2022-10-06,17,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-07T02:00:00-00:00,2022-10-07T03:00:00-00:00,2022-10-06,20,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-07T05:00:00-00:00,2022-10-07T06:00:00-00:00,2022-10-06,23,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T13:00:00-00:00,2022-10-06T14:00:00-00:00,2022-10-06,7,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T15:00:00-00:00,2022-10-06T16:00:00-00:00,2022-10-06,9,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-07T00:00:00-00:00,2022-10-07T01:00:00-00:00,2022-10-06,18,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T09:00:00-00:00,2022-10-06T10:00:00-00:00,2022-10-06,3,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T19:00:00-00:00,2022-10-06T20:00:00-00:00,2022-10-06,13,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T21:00:00-00:00,2022-10-06T22:00:00-00:00,2022-10-06,15,0,PAULSWT_1_N101,PAULSWT_1_N101,PAULSWT_1_N101,DAM,MGHG,LMP_GHG_PRC,PAULSWT_1_N101,ALL,1,0,230
2022-10-06T19:00:00-00:00,2022-10-06T20:00:00-00:00,2022-10-06,13,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,63.59287,231
2022-10-06T23:00:00-00:00,2022-10-07T00:00:00-00:00,2022-10-06,17,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,92.94902,231
2022-10-06T15:00:00-00:00,2022-10-06T16:00:00-00:00,2022-10-06,9,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,66.76045,231
2022-10-06T16:00:00-00:00,2022-10-06T17:00:00-00:00,2022-10-06,10,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,60.10651,231
2022-10-07T00:00:00-00:00,2022-10-07T01:00:00-00:00,2022-10-06,18,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,109.8099,231
2022-10-07T04:00:00-00:00,2022-10-07T05:00:00-00:00,2022-10-06,22,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,88.54,231
2022-10-06T14:00:00-00:00,2022-10-06T15:00:00-00:00,2022-10-06,8,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,83.61549,231
2022-10-06T20:00:00-00:00,2022-10-06T21:00:00-00:00,2022-10-06,14,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,71.30017,231
2022-10-07T02:00:00-00:00,2022-10-07T03:00:00-00:00,2022-10-06,20,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,108.58479,231
2022-10-07T03:00:00-00:00,2022-10-07T04:00:00-00:00,2022-10-06,21,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,91.51,231
2022-10-07T05:00:00-00:00,2022-10-07T06:00:00-00:00,2022-10-06,23,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,82.876,231
2022-10-07T01:00:00-00:00,2022-10-07T02:00:00-00:00,2022-10-06,19,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,142.09581,231
2022-10-06T07:00:00-00:00,2022-10-06T08:00:00-00:00,2022-10-06,1,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,75.21479,231
2022-10-06T10:00:00-00:00,2022-10-06T11:00:00-00:00,2022-10-06,4,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,68.4941,231
2022-10-06T21:00:00-00:00,2022-10-06T22:00:00-00:00,2022-10-06,15,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,80.55667,231
2022-10-06T22:00:00-00:00,2022-10-06T23:00:00-00:00,2022-10-06,16,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,85.29016,231
2022-10-07T06:00:00-00:00,2022-10-07T07:00:00-00:00,2022-10-06,24,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,75.7094,231
2022-10-06T08:00:00-00:00,2022-10-06T09:00:00-00:00,2022-10-06,2,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,70.16824,231
2022-10-06T09:00:00-00:00,2022-10-06T10:00:00-00:00,2022-10-06,3,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,68.52195,231
2022-10-06T12:00:00-00:00,2022-10-06T13:00:00-00:00,2022-10-06,6,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,80.43759,231
2022-10-06T18:00:00-00:00,2022-10-06T19:00:00-00:00,2022-10-06,12,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,61.19537,231
2022-10-06T11:00:00-00:00,2022-10-06T12:00:00-00:00,2022-10-06,5,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,68.81343,231
2022-10-06T17:00:00-00:00,2022-10-06T18:00:00-00:00,2022-10-06,11,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,58.32622,231
2022-10-06T13:00:00-00:00,2022-10-06T14:00:00-00:00,2022-10-06,7,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,LMP,LMP_PRC,RIVRSIDE_6_N001,ALL,1,91.70652,231
2022-10-06T19:00:00-00:00,2022-10-06T20:00:00-00:00,2022-10-06,13,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,MCC,LMP_CONG_PRC,RIVRSIDE_6_N001,ALL,1,-0.64528,232
2022-10-06T08:00:00-00:00,2022-10-06T09:00:00-00:00,2022-10-06,2,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,MCC,LMP_CONG_PRC,RIVRSIDE_6_N001,ALL,1,0,232
2022-10-07T06:00:00-00:00,2022-10-07T07:00:00-00:00,2022-10-06,24,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,MCC,LMP_CONG_PRC,RIVRSIDE_6_N001,ALL,1,0,232
2022-10-07T00:00:00-00:00,2022-10-07T01:00:00-00:00,2022-10-06,18,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,MCC,LMP_CONG_PRC,RIVRSIDE_6_N001,ALL,1,0,232
2022-10-06T23:00:00-00:00,2022-10-07T00:00:00-00:00,2022-10-06,17,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,MCC,LMP_CONG_PRC,RIVRSIDE_6_N001,ALL,1,0,232
2022-10-06T22:00:00-00:00,2022-10-06T23:00:00-00:00,2022-10-06,16,0,RIVRSIDE_6_N001,RIVRSIDE_6_N001,RIVRSIDE_6_N001,DAM,MCC,LMP_CONG_PRC,RIVRSIDE_6_N001,ALL,1,0,232
